ID_VivaReal,UnitType,ListingType,State,City,Neighborhood,Street,StreetNumber,ZipCode,Title,ExternalId,Price,Iptu,CondominiumFee,UsableAreas,Bedrooms,Bathrooms,Suites,ParkingSpaces,Status,Amenties,Description,CreatedAt,Floors,Advertiser_Name,Advertiser_License,Advertiser_Phone_Primary,Advertiser_Phone_Mobile,Url_Place
2636456132,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,Praça Alcides Borges de Oliveira,85,38408142,Apartamento 100m2 Jd. Finotti,AP4336AJ,495000,380,350,100,3,2,1,2,ACTIVE,,"No coração do Jardim Finotti, apartamento muito bem localizado em frente a praça, onde permite uma excelente interação com outros moradores e crianças.<br><br>03 Quartos, sendo 01 suíte,<br>* Banheiro social com armário,<br>* Sala em 02 ambientes com sacada,<br>* Cozinha com armários,<br>* Área de serviço,<br>* 02 Vagas de garagem,<br>* Elevador",2023-06-03T14:16:52.109Z,[12],Alan J. B. Lopes,,34984449132,34984449132,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-finotti-bairros-uberlandia-com-garagem-100m2-venda-RS495000-id-2636456132/
2662053785,APARTMENT,USED,Minas Gerais,Uberlândia,Mansour,,,38414505,Apartamento Padrão em Uberlândia,V51341,140000,0,235,64,3,1,0,1,ACTIVE,,"Apartamento com:<br>Área Útil:64,00m²<br>01 vaga de garagem<br>Sala com sacada<br>03 quartos <br>Banheiro social<br>Cozinha<br>Área de. ref. 51341 atualizado em 17/10.",2023-10-14T02:45:59.795Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mansorur-bairros-uberlandia-com-garagem-64m2-venda-RS140000-id-2662053785/
2662161864,APARTMENT,USED,Minas Gerais,Uberlândia,Granada,Rua Algas Marinhas,3997,38410668,Apartamento para venda na Zona Sul - Jardim Botânico,13E8F7B,265000,300,150,78,3,1,1,1,ACTIVE,,"Apartamento para venda na Zona Sul - Jardim Botânico<br><br>*Excelente apartamento todo montado em armários em ótima localização na Zona Sul,<br>*Prédio bem reservado com apenas 04 apartamentos, 02 no térreo e 02 no andar superior, excelente para quem quer viver em local mais tranquilo,<br>*Prédio com câmeras de vigilância e cerca elétrica,<br>*Sala de estar/Tv com painel,<br>*03 quartos amplos com armários sendo 01 revertido para escritório e 01 sendo suíte,<br>*Banho social,<br>*Banheiros com armários, espelhos e box em blindex,<br>*Ampla Cozinha toda montada em armários, bancadas em granito, cooktop e forno elétrico, conjugado com sala de jantar,<br>*Lavanderia com armário,<br>*Acabamentos todo no piso em porcelanato, bancadas em granito e sanca em gesso,<br>*Garagem para 01 carro coberto,<br>*Valor e disponibilidade sujeitos a alteração.",2023-10-14T13:29:58.378Z,[2],JOSE LUIZ PARREIRA GARCIA,18109-F-MG,34996825041,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-botanico-bairros-uberlandia-com-garagem-78m2-venda-RS265000-id-2662161864/
2662052174,APARTMENT,USED,Minas Gerais,Uberlândia,Panorama,,,38413675,Apartamento Padrão em Uberlandia,V48242,153300,0,0,47,2,1,0,1,ACTIVE,,"Prédio com recreação infantil, portaria 24 horas. Apartamentos com 1 vaga de garagem, sala, 2 quartos, banheiro social e. ref. 48242 atualizado em 17/10.",2023-10-14T02:46:13.443Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-celia-bairros-uberlandia-com-garagem-47m2-venda-RS153300-id-2662052174/
2661890556,APARTMENT,USED,Minas Gerais,Uberlândia,Segismundo Pereira,Rua Sebastião Alves Nunes,100,38408318,Apartamento em Rua Sebastião Alves Nunes - Santa Mônica - Uberlândia/MG,346371B,276660,450,250,58,2,1,1,1,ACTIVE,,"Apartamento no Ventura Residence a venda em Rua Sebastião Alves Nunes - Santa Mônica - Uberlândia/MG<br><br>Apartamento no Santa Monica <br><br> A região é muito procurada para pessoas que querem morar local muito tranquilo, de fácil acesso, com vizinhança muito boa. <br><br>poucos quarteirões do centro comercial com inúmeras lojas e serviços.<br> <br>São 2 quartos sendo 1 suíte, banheiro social, nichos nos banheiros, cozinha estilo americana<br><br>Área de serviço separada.<br>Piso em porcelanato 90 x 90 marca Portinari.<br>Esquadrias de alumínio na cor preta <br>Preparação para ar condicionado <br>Elevador marca OTIS já instalado <br>Playground e paisagismo na garagem. .<br><br>É um excelente imóvel nesta localização.<br>58m² em Uberlândia, Santa Mônica.<br><br>O Apartamento tem as características: <br>- Box de vidro<br>- Sol da manhã<br>- Tanque<br>- Tomada 3 pinos<br>- Vista livre<br><br>Eu tenho bastante conhecimento neste bairro Santa Mônica e terei o maior prazer em te ajudar na escolha da melhor opção.<br><br>Também posso te ajudar no processo de financiamento<br><br>Venha para o bairro Santa Mônica, em Uberlândia!<br><br>Aqui você encontra um lugar cheio de história, cultura e tradição. O bairro Santa Mônica foi fundado em meados do século XIX, quando a cidade de Uberlândia ainda era pouco desenvolvida.<br><br>Hoje, o bairro Santa Mônica é um dos mais tradicionais e bem localizados da cidade. Aqui você encontra tudo o que precisa para ter uma vida tranquila e confortável.<br><br>O bairro Santa Mônica conta com diversas opções de lazer, como parques, cinemas, restaurantes, bares e muito mais. Além disso, aqui você encontra tudo o que precisa para suas compras, como supermercados, farmácias, lojas de roupas e muito mais.<br><br>Venha para o bairro Santa Mônica, em Uberlândia. Aqui você encontra o melhor da cidade, com toda a comodidade e segurança que você precisa para viver bem.<br><br>Ligue agora para e agende uma visita com um especialista em imóveis NEWCORE!<br><br>A NEWCORE possui diversas equipes especializadas em várias regiões do Brasil, com corretores experientes e capacitados que te ajudarão a encontrar o imóvel dos seus sonhos<br>Anúncio do corretor de imóveis Luis Humberto Ferreira de Athaydes CRECI: 36498",2023-10-13T08:42:45.383Z,[],USUÁRIO NEWCORE,,1145804274,11958196257,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-monica-bairros-uberlandia-com-garagem-58m2-venda-RS276660-id-2661890556/
2662052082,APARTMENT,USED,Minas Gerais,Uberlândia,Jardim Holanda,,,38412326,Apartamento Padrão em Uberlândia,V49323,140000,0,172,49,2,1,0,1,ACTIVE,,"Condomínio com portão eletrônico, portaria 24 horas, quadra poliesportiva, playground, academia completa, salão de festas completo com churrasqueira externa, gás canalizado.<br><br>Apartamento com 01 vaga de garagem coberta, sala, 02 quartos, cozinha com armários, banheiro com box em blindex, área de serviço conjugada com a cozinha, separação em blindex.<br><br>Piso. ref. 49323 atualizado em 17/10.",2023-10-14T02:46:10.353Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-holanda-bairros-uberlandia-com-garagem-49m2-venda-RS140000-id-2662052082/
2660960445,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,Rua Izaú Rangel de Mendonça,1050,38408136,APARTAMENTO SANTA MÔNICA ALTO PADRÃO,AP2283CM,900000,1000,600,188,3,2,1,2,ACTIVE,,"🏢 Apartamento de Alto Padrão com 188,00 m² e Área de Lazer Completa no Oryon Residence!<br><br>🛏️ 03 Quartos, incluindo 1 Suíte, e Ponto para Ar Condicionado em Todos os Quartos!<br><br>🚿 Banheiro Social e Lavabo para seu Conforto e Comodidade.<br><br>🍽️ Cozinha e Lavanderia Integradas, Trazendo Praticidade ao Seu Dia a Dia.<br><br>⚜️ Acabamento de Primeira com Piso em Porcelanato e Rodapés Embutidos.<br><br>❄️ Área Técnica Preparada para Ar Condicionado, Proporcionando Conforto Climático.<br><br>🌳 Varanda Gourmet com Churrasqueira e Terraço Descoberto com Spa, Ideal para Momentos de Relaxamento!<br><br>🏢 Área Comum com Diversas Opções de Lazer:<br><br>🔐 Guarita com Portaria Virtual Guardian para sua Segurança.<br><br>🏢 Hall de Entrada Elegante e Sofisticado.<br><br>💼 Sala de Reunião para Suas Conveniências Profissionais.<br><br>🛗 2 Elevadores para Facilitar o Acesso.<br><br>🎉 Salão de Festas para Receber Seus Amigos e Família.<br><br>💪 Espaço Fitness para Manter um Estilo de Vida Ativo e Saudável.<br><br>👶 Espaço Kids, um Ambiente Divertido e Seguro para as Crianças.<br><br>🚴 Bicicletário para Estimular a Mobilidade Sustentável.<br><br>🚗 02 Vagas de Garagem para Seu Conforto.<br><br>🏸 Mini Quadra de Peteca para Momentos de Lazer e Esportes.<br><br>🏊 Piscina Adulta e Infantil para Relaxamento e Diversão.<br><br>🍔 Espaço Gourmet com Churrasqueira para Confraternizações Agradáveis.<br><br>📞 Agende já sua visita e venha conhecer esse incrível apartamento no Oryon Residence! CLIQUE ABAIXO<br><br> https://Carolmandrami.minhanova.casa",2023-10-09T14:27:34.278Z,[13],Marcos Júnior,,34992222639,34992222639,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-monica-bairros-uberlandia-com-garagem-188m2-venda-RS900000-id-2660960445/
2648125596,APARTMENT,USED,Minas Gerais,Uberlândia,Morada da Colina,Rua Ipanema,1,38411157,Venda Apartamento COPACABANA,426672-V,560000,0,520,97,3,3,1,2,ACTIVE,,"Excelente apartamento próximo ao Praia Clube, tendo 3 dormitórios sendo 1 suíte (todos com armários), sala em 2 ambientes, sacada gourmet com churrasqueira, cozinha independente e com armários, banheiro social montado, aquecedor solar para banheiros, preparação para ar-condicionado em todos os quartos e sala, elevador, 2 vagas de garagem cobertas e SOLTAS, portaria em horário comercial, 97m² de área privativa.",2023-08-05T04:20:56.988Z,[],CASA GRANDE IMOBILIARIA LTDA - ME,03321-J-MG,3432362626,34984029912,https://www.vivareal.com.br/imovel/apartamento-3-quartos-morada-da-colina-bairros-uberlandia-com-garagem-97m2-venda-RS560000-id-2648125596/
2661311262,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,,,38408232,Apartamento Padrão em Uberlândia,V66650,360000,0,0,61,2,2,1,1,ACTIVE,,"Apartamento com:<br><br>Sala de estar,<br>Sacada,<br>02 quartos,<br>01 suíte,<br>banheiro social,<br>cozinha com bancada, conjugada com a sala de estar,<br>área de serviço.<br><br>Obs: Aluguel de R$ 1.400,00 com condomínio e taxa de limpeza incluso.<br>. ref. 66650 atualizado em 17/10.",2023-10-11T00:04:17.176Z,[],IVAN FILIAL STA MONICA,,34998702125,34998702125,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-monica-bairros-uberlandia-com-garagem-61m2-venda-RS360000-id-2661311262/
2661890556,APARTMENT,USED,Minas Gerais,Uberlândia,Segismundo Pereira,Rua Sebastião Alves Nunes,100,38408318,Apartamento em Rua Sebastião Alves Nunes - Santa Mônica - Uberlândia/MG,346371B,276660,450,250,58,2,1,1,1,ACTIVE,,"Apartamento no Ventura Residence a venda em Rua Sebastião Alves Nunes - Santa Mônica - Uberlândia/MG<br><br>Apartamento no Santa Monica <br><br> A região é muito procurada para pessoas que querem morar local muito tranquilo, de fácil acesso, com vizinhança muito boa. <br><br>poucos quarteirões do centro comercial com inúmeras lojas e serviços.<br> <br>São 2 quartos sendo 1 suíte, banheiro social, nichos nos banheiros, cozinha estilo americana<br><br>Área de serviço separada.<br>Piso em porcelanato 90 x 90 marca Portinari.<br>Esquadrias de alumínio na cor preta <br>Preparação para ar condicionado <br>Elevador marca OTIS já instalado <br>Playground e paisagismo na garagem. .<br><br>É um excelente imóvel nesta localização.<br>58m² em Uberlândia, Santa Mônica.<br><br>O Apartamento tem as características: <br>- Box de vidro<br>- Sol da manhã<br>- Tanque<br>- Tomada 3 pinos<br>- Vista livre<br><br>Eu tenho bastante conhecimento neste bairro Santa Mônica e terei o maior prazer em te ajudar na escolha da melhor opção.<br><br>Também posso te ajudar no processo de financiamento<br><br>Venha para o bairro Santa Mônica, em Uberlândia!<br><br>Aqui você encontra um lugar cheio de história, cultura e tradição. O bairro Santa Mônica foi fundado em meados do século XIX, quando a cidade de Uberlândia ainda era pouco desenvolvida.<br><br>Hoje, o bairro Santa Mônica é um dos mais tradicionais e bem localizados da cidade. Aqui você encontra tudo o que precisa para ter uma vida tranquila e confortável.<br><br>O bairro Santa Mônica conta com diversas opções de lazer, como parques, cinemas, restaurantes, bares e muito mais. Além disso, aqui você encontra tudo o que precisa para suas compras, como supermercados, farmácias, lojas de roupas e muito mais.<br><br>Venha para o bairro Santa Mônica, em Uberlândia. Aqui você encontra o melhor da cidade, com toda a comodidade e segurança que você precisa para viver bem.<br><br>Ligue agora para e agende uma visita com um especialista em imóveis NEWCORE!<br><br>A NEWCORE possui diversas equipes especializadas em várias regiões do Brasil, com corretores experientes e capacitados que te ajudarão a encontrar o imóvel dos seus sonhos<br>Anúncio do corretor de imóveis Luis Humberto Ferreira de Athaydes CRECI: 36498",2023-10-13T08:42:45.383Z,[],USUÁRIO NEWCORE,,1145804274,11958196257,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-monica-bairros-uberlandia-com-garagem-58m2-venda-RS276660-id-2661890556/
2661348920,APARTMENT,USED,Minas Gerais,Uberlândia,Tubalina,Rua Wenceslau Braz,617,38412064,"Apartamento, 2 quartos, 51m², Tubalina, Uberlândia/MG",652,260000,150,200,51,2,2,1,1,ACTIVE,,"RESIDENCIAL PARIS - Excelente oportunidade para quem procura moradia no Bairro Tubalina em Uberlândia/MG. Imóvel de médio padrão, localizado na Rua Venceslau Braz. Apartamento novo com 2 quartos, sendo 1 suíte, todos com armários embutidos, corredor de acesso aos cômodos, sala espaçosa, 2 banheiros com armários, espelhos até o teto, box e porta shampoo, imóvel com sacada, cozinha com ampla bancada em granito, área de serviço e lavanderia. Unidade bem arejado. Piso em porcelanato. Iluminação completa em LED, molduras de gesso nos tetos, preparação para ar-condicionado, local calmo e seguro, área privativa de 51m², 1 vaga de garagem. Condomínio fechado, imóvel localizado no segundo andar, sem elevador, portaria eletrônica, permite animais. Ótima localização, com toda rede de serviços e lazer que a região oferece. Apartamento localizado próximo ao Praia Clube. Não perca tempo, agenda uma visita com um de nossos corretores! Conheça esse lindo apartamento e tenha uma vida feliz e confortável.<br><br>Características do imóvel<br>Acabamentos de alto padrão<br>Aceita animal<br>Aceita FGTS<br>Acessibilidade<br>Acesso 24 horas<br>Acesso para deficientes<br>Alvenaria<br>Ambientes integrados<br>Área de serviço<br>Automação predial<br>Banheiro com blindex<br>blindex<br>Cabeamento estruturado<br>Cimentado antiderrapante<br>Concreto com pintura<br>Concreto impermeabilizado<br>Concreto polido<br>Cozinha<br>infraestrutura internet<br>INFRAESTRUTURA PARA AUTOMAÇÃO<br>INFRAESTRUTURA PARA AUTOMAÇÃO<br>INFRAESTRUTURA PARA AUTOMAÇÃO<br>interfone<br>Isolamento acústico<br>Lâmpadas frias<br>Marcenaria<br>Piso frio<br>Porcelanato<br>Preço promocional<br>Pronta entrega!<br>Pronto para morar<br>Rede de telefone<br>sala ampla<br>Sala de jantar<br>Sensor de presença nos halls<br>Sistema de intercomunicação predial entre os apartamentos<br>Teto rebaixado em gesso<br>Vaga na escritura<br>vista livre<br><br>Mais informações em www.luizcortesimoveis.com.br",2023-10-11T02:45:40.590Z,[],Luiz Cortes,51960-F-MG,34991532223,21965295978,https://www.vivareal.com.br/imovel/apartamento-2-quartos-tubalina-bairros-uberlandia-com-garagem-51m2-venda-RS260000-id-2661348920/
2661184568,APARTMENT,USED,Minas Gerais,Uberlândia,Luizote de Freitas,,,38414317,Venda Apartamento LUIZOTE DE FREITAS,86787,215000,,150,64,2,2,1,1,ACTIVE,,"Imóvel novo com ótima localização próximo a escola, mercado, padaria, farmácia. Sala ampla, 02 quartos sendo 01 suíte, banheiro social, cozinha com bancada, lavanderia, 01 vaga de garagem.",2023-10-10T15:02:46.381Z,[],Sollo Imobiliaria,15905-F-MG,3432105012,3432105012,https://www.vivareal.com.br/imovel/apartamento-2-quartos-luizote-de-freitas-bairros-uberlandia-com-garagem-64m2-venda-RS215000-id-2661184568/
2519998095,APARTMENT,USED,Minas Gerais,Uberlândia,Cazeca,Rua Pedro Crosara Cherulli,100,38400044,"Apartamento espaçoso, com projeto diferenciado no Cazeca - Uberlândia - MG",AP00277,760000,0,0,72,2,2,1,3,ACTIVE,,"Apartamento alto padrão construtivo, distribuídos em 2 quartos sendo 1 suíte, sala ampla, varanda gourmet, cozinha, banheiro social, lavanderia e garagem para 3 carros.<br><br>Condomínio completo com, Salão de festas, espaço office, espaço grill, espaço massagem, hall de espera, espaço kids e muito mais.<br>Entre em contato para mais informações. Aceita financiamento.<br><br>Condições especiais de pagamento.<br>Valores a partir de R$ 760.000,00.",2021-05-14T14:08:24.589Z,[10],JVN Negócios Imobiliários,,34999135851,34999135851,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cazeca-bairros-uberlandia-com-garagem-72m2-venda-RS760000-id-2519998095/
2662053678,APARTMENT,USED,Minas Gerais,Uberlândia,Mansour,,,38414434,Apartamento Padrão em Uberlandia,V53108,190000,0,200,48,2,1,0,1,ACTIVE,,Portaria 24 horas.<br>Espaço de lazer.<br><br>Apartamento com:<br>01 vaga de garagem.<br>Sala em 02 ambientes.<br>02 quartos montados com armários.<br>Banheiro social.<br>Área de. ref. 53108 atualizado em 17/10.,2023-10-14T02:45:38.063Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mansorur-bairros-uberlandia-com-garagem-48m2-venda-RS190000-id-2662053678/
2662053674,APARTMENT,USED,Minas Gerais,Uberlândia,Panorama,,,38413677,Apartamento Padrão em Uberlandia,V53153,140000,0,232,47,2,1,0,1,ACTIVE,,Apartamento com elevador.<br>01 vaga de garagem. <br>Sala.<br>02 quartos sendo 01 com armários embutidos. .<br>Banheiro com espelho e gabinete.<br>Cozinha planejada.<br>Lavanderia.<br>Piso cerâmica.. ref. 53153 atualizado em 17/10.,2023-10-14T02:45:37.687Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-panorama-bairros-uberlandia-com-garagem-47m2-venda-RS140000-id-2662053674/
2662052082,APARTMENT,USED,Minas Gerais,Uberlândia,Jardim Holanda,,,38412326,Apartamento Padrão em Uberlândia,V49323,140000,0,172,49,2,1,0,1,ACTIVE,,"Condomínio com portão eletrônico, portaria 24 horas, quadra poliesportiva, playground, academia completa, salão de festas completo com churrasqueira externa, gás canalizado.<br><br>Apartamento com 01 vaga de garagem coberta, sala, 02 quartos, cozinha com armários, banheiro com box em blindex, área de serviço conjugada com a cozinha, separação em blindex.<br><br>Piso. ref. 49323 atualizado em 17/10.",2023-10-14T02:46:10.353Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-holanda-bairros-uberlandia-com-garagem-49m2-venda-RS140000-id-2662052082/
2540325173,APARTMENT,USED,Minas Gerais,Uberlândia,Novo Mundo,,,38407732,UBERLÂNDIA - Apartamento Padrão - NOVO MUNDO,AP00079,230900,100,200,51,2,2,1,1,ACTIVE,,"Apartamento com 2/4, Suíte, Sacada e Elevador no bairro Novo Mundo em Uberlândia!!!<br><br>A MELHOR PLANTA PARA VOCÊ MORAR, AGORA COM ÁREA DE LAZER COMPLETA POR UM PREÇO QUE CABE NO SEU BOLSO.<br><br>2 quartos, sendo 1 suíte<br>Banheiro Social<br>Cozinha<br>Área de serviço<br>Sala em dois ambientes<br>Sacada<br>1 vaga de garagem<br>Gás canalizado<br>Piso porcelanato<br>Plantas de 51,85 m² e 56,11 m²<br>Playground e Espaço Gourmet mobiliados<br>Portaria projetada para 24 h<br>Próximo da Avenida Segismundo Pereira<br>Elevador<br>3 blocos<br>Acabamento diferenciado<br>Apartamentos no térreo com área privativa<br><br>Condições Imperdíveis com a Ultra Imóveis: <br>100% FINANCIADO<br>ENTRADA PARCELADA EM ATÉ 40X SEM JUROS e sem correções<br>DOCUMENTAÇÃO GRÁTIS (Consulte Condições)<br><br>ULTRA IMÓVEIS<br><br>Fale conosco:() -",2021-11-05T07:37:36.834Z,[],Ultra Imóveis,,34999607710,34999607710,https://www.vivareal.com.br/imovel/apartamento-2-quartos-novo-mundo-bairros-uberlandia-com-garagem-51m2-venda-RS230900-id-2540325173/
2631659540,APARTMENT,USED,Minas Gerais,Uberlândia,Jardim Sul,Avenida Landscape,2295,38411694,Apartamento alto padrão av. Landscape,apdmm,970000,,,130,3,4,3,2,ACTIVE,,"Apartamento 03 quartos sendo 03 suítes<br>água quente, e agua fria, em todas as torneiras. <br>Lazer com academia, piscina, sauna, piscina infantil, playground, family club e mais. <br>Acabamento em porcelanato, rebaixamento em gesso.",2023-05-11T12:31:28.873Z,[2],MAYRA BORGES PEREIRA GARCIA,,34999709071,34999709071,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sul-bairros-uberlandia-com-garagem-130m2-venda-RS970000-id-2631659540/
2662052174,APARTMENT,USED,Minas Gerais,Uberlândia,Panorama,,,38413675,Apartamento Padrão em Uberlandia,V48242,153300,0,0,47,2,1,0,1,ACTIVE,,"Prédio com recreação infantil, portaria 24 horas. Apartamentos com 1 vaga de garagem, sala, 2 quartos, banheiro social e. ref. 48242 atualizado em 17/10.",2023-10-14T02:46:13.443Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-celia-bairros-uberlandia-com-garagem-47m2-venda-RS153300-id-2662052174/
2643723073,APARTMENT,USED,Minas Gerais,Uberlândia,Nossa Senhora Aparecida,Rua Benjamin Constant,502,38400678,Oportunidade apartamento bairro Aparecida 3 suítes,1010LOURE,559000,600,500,102,3,4,3,2,ACTIVE,,"Oportunidade única de um belo apartamento no Bairro Aparecida, fundo do supermercado ABC, região central!!!<br><br>Diferenciais:<br><br>- 3/4s sendo 3 suítes bem destribuídos,<br>-Sala ampla climatizada com lavabo,<br>-Cozinha montada em planejados<br>-Lavanderia separada,<br>-02 vagas livres de garagem,<br>-O prédio oferece portaria virtual com zelador no horário comercial,<br>-Salão de festas,",2023-07-11T14:43:51.760Z,[12],Alan J. B. Lopes,,34984449132,34984449132,https://www.vivareal.com.br/imovel/apartamento-3-quartos-nossa-senhora-aparecida-bairros-uberlandia-com-garagem-102m2-venda-RS559000-id-2643723073/
2580809626,APARTMENT,USED,Minas Gerais,Uberlândia,Santa Mônica,Rua Sebastiana Arantes Fonseca,1400,38408232,Apartamento 03 suítes Pronto para morar,ap126,960000,,,126,3,4,3,3,ACTIVE,,"Apartamento 03 suítes<br>Acabamento em porcelanato 60x1,20<br>Isolamento acústico entre as lajes <br>Varanda gourmet <br>Área de lazer completa com piscina, academia, área gourmet,playground, brinquedoteca.",2022-09-17T18:59:22.523Z,[],MAYRA BORGES PEREIRA GARCIA,,34999709071,34999709071,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-monica-bairros-uberlandia-com-garagem-126m2-venda-RS960000-id-2580809626/
2662177883,APARTMENT,USED,Minas Gerais,Uberlândia,Jardim Sul,Avenida Landscape,7977,38411694,Apartamento para venda possui 52 metros quadrados com 2 quartos em Gávea- Uberlândia - MG,1M89GOL,310000,350,245,52,2,2,1,1,ACTIVE,,"O apartamento está localizado no bairro Gávea com 52 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros<br><br>*Sala em dois ambientes,<br>*Plantas de 51,62m²,<br>*Apartamentos no térreo com área privativa,<br>*02 elevadores por torre,<br>*Acabamento em porcelanato,<br>*Portaria 24h,<br>*Gás canalizado,<br>*Agua inclusa no valor do condominio.<br>*Valor e disponibilidade sujeitos a alteração.",2023-10-14T15:22:44.576Z,[],JOSE LUIZ PARREIRA GARCIA,18109-F-MG,34996825041,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-gavea-bairros-uberlandia-com-garagem-52m2-venda-RS310000-id-2662177883/
2660247575,APARTMENT,USED,Minas Gerais,Uberlândia,Shopping Park,,,38425405,Apartamento Padrão em Uberlandia,V66687,162750,0,215,45,2,1,0,1,ACTIVE,,"Apartamento com:<br><br>-Sala,<br>- 02 quartos,<br>- Banheiro,<br>- Cozinha,<br>- Área de serviço,<br>-Armários planejados no banheiro, cozinha, área de serviço.<br><br>Condomínio com:<br><br>- Quiosque para eventos,<br>- Espaço de ginástica ao ar livre,<br>- Depósito de lixo,<br>- Portaria 24. ref. 66687 atualizado em 17/10.",2023-10-06T02:07:01.694Z,[],Ivan Negócios Imobiliários (V),0684-J-MG,3432563000,34998833000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-shopping-park-bairros-uberlandia-com-garagem-45m2-venda-RS162750-id-2660247575/
2661333208,APARTMENT,USED,Minas Gerais,Uberlândia,Jardim Europa,,,38414678,Apartamento - JARDIM EUROPA,V55058,249000,,,52,2,2,1,1,ACTIVE,,"Apartamento com ótima localização próximo de restaurante, hamburgueria, empório e próximo da praça 2 quartos sendo 1 suíte,1 banheiro social, sala, cozinha, lavanderia, Sacada com blindex, sanca de gesso armários nos 2 banheiros, cozinha , guardas roupas nos quartos, 1 quarto com duas camas planejadas,garagem para 1 carro, portaria 24hs. Cerca Elétrica, elevador, área privativa 52m².",2023-10-11T01:41:25.158Z,[],Multi Consultoria de Imóveis,01180-J-MG,3432397000,3432397000,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-europa-bairros-uberlandia-com-garagem-52m2-venda-RS249000-id-2661333208/
2516122600,APARTMENT,USED,Minas Gerais,Uberlândia,Shopping Park,Rua Luiz Fuad Abib,10,38425385,Apartamento 2 quartos,ESLTVOFX,250000,137,203,43,2,1,0,,ACTIVE,,"Apartamento localizado no Condomínio Parque Universitá: 02 quartos, sala, banheiro social c/ box blindex e espelho, cozinha c/ armario abaixo da pia, lavanderia, 01 vaga de garagem . Portaria 24 horas, churrasqueira, salão de festas, play ground e quadra.",2021-04-07T21:11:53.083Z,[],WAGNER FERNANDES LEAO MEDEIROS,,34998326647,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-shopping-park-bairros-uberlandia-43m2-venda-RS250000-id-2516122600/
2661597600,APARTMENT,USED,Minas Gerais,Uberlândia,Chácaras Tubalina e Quartel,Rua Antônio Domingues,,38413345,"Apartamento para Venda em Uberlândia, Chácaras Tubalina e Quartel, 3 dormitórios, 1 suíte, 1 banheir",25723_1-3022886,260000,0,180,72,3,1,1,1,ACTIVE,,"APARTAMENTO NO BAIRRO CHÁCARAS TUBALINA E QUARTEL <br> <br> 72 M² (ÁREA PRIVATIVA) 3 QUARTOS INCLUINDO 1 SUÍTE, 1 BANHEIRO SOCIAL, 1 VAGA DE GARAGEM COBERTA, SEM ELEVADOR, VALOR DE CONDOMÍNIO: R$ 180,00, COM SACADA 3 ANDAR - 4 PAVIMENTO, POSSUI ARMÁRIOS NA COZINHA E BANHEIROS, SACADA COM BLINDEX, BOX NOS BANHEIROS, TELAS NAS JANELAS E SACADA, PISO CERÂMICA, QUIOSQUE E ÁREA GOURMET COM PARQUINHO PARA CRIANÇAS NAS DEPENDÊNCIAS DO CONDOMÍNIO. <br> PORTARIA DE SEGUNDA A SEXTA DAS 8H ÀS 18H. <br> ACEITA PROPOSTA. <br> <br> <br> VALOR: R$ 260.000,00",2023-10-12T01:43:28.180Z,[],Copacabana Imobiliária,04399-J-MG,3432233766,34999701901,https://www.vivareal.com.br/imovel/apartamento-3-quartos-chacaras-tubalina-e-quartel-bairros-uberlandia-com-garagem-72m2-venda-RS260000-id-2661597600/
